user_id,total_contests,total_problems_attempted,total_problems_solved,current_rating,dp_attempted,dp_solved,dp_failure_rate,dp_weakness_score,graphs_attempted,graphs_solved,graphs_failure_rate,graphs_weakness_score,greedy_attempted,greedy_solved,greedy_failure_rate,greedy_weakness_score,math_attempted,math_solved,math_failure_rate,math_weakness_score,strings_attempted,strings_solved,strings_failure_rate,strings_weakness_score,datastructures_attempted,datastructures_solved,datastructures_failure_rate,datastructures_weakness_score,binarysearch_attempted,binarysearch_solved,binarysearch_failure_rate,binarysearch_weakness_score,misc_attempted,misc_solved,misc_failure_rate,misc_weakness_score,recent_contests,recent_problems_attempted,recent_problems_solved,recent_avg_rating,recent_dp_attempted,recent_dp_solved,recent_graphs_attempted,recent_graphs_solved,recent_greedy_attempted,recent_greedy_solved,recent_math_attempted,recent_math_solved,recent_strings_attempted,recent_strings_solved,recent_datastructures_attempted,recent_datastructures_solved,recent_binarysearch_attempted,recent_binarysearch_solved,recent_misc_attempted,recent_misc_solved,target_weakness_score
user_763,10,324,94,1441,16,35,0.4235631572495475,0.040512035847994565,32,77,0.6340014571317232,0.07142803215625126,80,48,0.5007480192678987,0.26639715397668995,70,71,0.7044235400477573,0.6450038595258627,85,72,0.26022328925957505,0.033939829723420245,21,66,0.15897301687428933,0.3094454063903368,71,69,0.09391547073690165,0.6923066574943701,57,40,0.6781656256207622,0.9848146628076182,1,46,21,2419,11,14,14,13,5,2,5,6,2,4,12,11,7,14,1,6,0.3123883404953154
user_764,6,352,35,2062,67,79,0.7291812315004845,0.3691702575636906,91,15,0.7624186839782918,0.45303675736385374,55,44,0.8890411659337312,0.04351547765353847,11,49,0.5935201185448099,0.5864352035369994,61,39,0.21056606584860504,0.06183072131212153,99,24,0.3971710962037903,0.24050386498131682,30,46,0.12182460591049737,0.35508337016894964,97,40,0.6583843069492146,0.2489875008655048,2,21,23,1839,7,13,18,5,1,13,1,12,7,10,9,4,10,3,19,7,0.6777368967668842
user_765,47,34,135,1810,75,31,0.7767167606088843,0.041530029181384376,66,26,0.8732044397726844,0.31014139801463514,64,19,0.7942579282362497,0.06982986297372573,73,75,0.7175669408695834,0.393980031364343,88,28,0.733854824968228,0.9612960289846598,57,52,0.7327627037744127,0.7289249001860743,69,21,0.3586204176168103,0.29769716476861285,94,7,0.9169766527000005,0.42333886166320267,5,32,17,1289,16,9,0,5,7,12,11,2,13,13,18,10,16,11,15,2,0.9869781696879532
user_766,18,323,4,1060,24,23,0.3922152857793161,0.7268324507906794,84,59,0.18205404865522923,0.37637487364919175,69,7,0.4393284462730619,0.06011773758483818,9,66,0.39909473419475416,0.5220794788186396,3,44,0.1341072677710553,0.12481743215461039,20,64,0.121403850225688,0.9368292772448437,93,25,0.09264042295413377,0.22064556090162812,5,42,0.2617965767208901,0.3035838299353749,4,15,3,831,19,12,12,0,8,8,12,3,9,9,19,11,15,6,19,0,0.2892922146309954
user_767,12,408,99,1143,69,78,0.005534570913019121,0.1521833131965714,3,27,0.1013820232229744,0.03364100558456362,47,71,0.993110531822783,0.5906355657946374,42,8,0.5376820085536167,0.7156581871856167,96,55,0.5747264983244361,0.9862697758262694,88,15,0.8434769351710468,0.8752868048162886,98,71,0.5486681399943322,0.381274799286225,51,66,0.9171752612473689,0.1292742129686707,5,33,3,927,4,2,9,4,1,4,2,14,18,4,1,8,2,12,11,6,0.749995460390887
user_768,16,335,277,2302,13,2,0.7254099365424486,0.4500474366914624,23,44,0.7109945317392338,0.564954504049691,56,18,0.5942321252412441,0.9928560938927299,74,59,0.9535979358149531,0.32766277128503896,44,26,0.6201391949221275,0.9206990242857407,32,37,0.9781338094321887,0.8728480719739582,31,76,0.4135397444005161,0.9270295240466113,67,11,0.7235937619811401,0.0334473099323912,2,6,0,847,1,0,13,3,4,10,14,9,1,10,15,2,3,9,11,1,0.5669566135396983
user_769,43,353,273,2207,79,18,0.7571618488220965,0.3305282346870094,5,26,0.5029095419022733,0.35680173013330163,75,9,0.973421310694105,0.5021530187015332,94,35,0.19531741054335916,0.9394427648991306,86,63,0.8086921561891424,0.3897648751959286,53,60,0.5933543258986801,0.7897655362050647,1,74,0.07804530935193443,0.9040623875331745,67,13,0.5928874043567856,0.18675061325490594,9,25,2,2243,12,0,19,4,19,9,11,7,2,12,9,14,6,13,9,6,0.15731496822997504
user_770,27,141,7,2328,6,4,0.391399089036757,0.4303953268743158,81,9,0.9805539246457069,0.794874626517885,19,57,0.11236725335361153,0.5539687888070619,74,58,0.8956870076556118,0.24065082667524684,30,37,0.5353973554365282,0.3919670405156004,87,49,0.6352840499792037,0.06225405606581291,33,8,0.4932942253948803,0.22201105070883798,78,62,0.14746883754421547,0.12290391691651081,7,35,2,2394,0,1,19,8,13,0,5,5,9,2,9,8,2,0,17,14,0.7313560480957187
user_771,3,95,137,1589,62,53,0.8154232930477511,0.9374359187968139,3,36,0.693413602661093,0.22819806394520858,7,0,0.5632994760747487,0.05420266350439251,54,8,0.19632391250393844,0.15695308095784355,58,44,0.3903032541018281,0.949393169261533,63,35,0.6934806306110217,0.5005803396724523,52,56,0.8823927363768711,0.08199795434012425,67,42,0.4266353246452571,0.9100658455350691,9,12,20,2462,10,6,13,3,7,11,12,8,8,8,1,2,11,0,3,10,0.02696987830052744
user_772,20,104,96,2013,44,66,0.7353799159460005,0.7266845853138338,69,35,0.07392557655808463,0.8021046358609166,12,11,0.681627530787175,0.77964106808623,52,66,0.8970373779165506,0.8868796784711304,82,3,0.43769914676001276,0.21701640845730608,30,1,0.5748891227939967,0.4046029004646865,4,47,0.5496386052865398,0.23941644182579602,24,66,0.4881799175472844,0.21121829376043533,1,35,6,1039,16,7,5,1,9,14,16,2,3,12,18,14,15,14,12,13,0.4974961887305118
user_773,11,486,186,1480,36,67,0.8647786630165497,0.8268623159166012,40,55,0.1625574398456523,0.47517710937988455,8,27,0.448291244204864,0.06006498984343045,25,15,0.5099208946848939,0.23475076001957929,52,21,0.02012263184851626,0.44756376939106035,11,52,0.35402972126192445,0.016868011467858324,60,9,0.20646600213843025,0.647754085446646,88,29,0.08525797542198887,0.3573557852615721,9,41,11,1032,10,0,19,9,18,10,10,2,15,5,9,1,18,3,15,5,0.6358763087743518
user_774,14,245,120,1500,28,77,0.07133520532735538,0.49202632662306456,52,69,0.4237547555388085,0.08586232154003115,68,39,0.6292383756343116,0.6732055732893966,10,4,0.07551519806155815,0.16673361111586293,48,50,0.001250127518499622,0.7110639192353632,6,43,0.34340644574795176,0.8423085646703586,43,11,0.983276088517724,0.37193080533895206,87,29,0.5612868775827744,0.8884472134774499,5,27,16,2251,8,6,7,6,4,6,6,1,17,6,1,14,16,8,7,1,0.703007817737143
user_775,40,395,190,1223,21,7,0.0026611036192794035,0.586760265771483,55,31,0.7455101371879198,0.8892304660354491,78,13,0.3425202243088844,0.10232037751128631,56,6,0.06457079800084375,0.9534235433266024,64,24,0.5060192355366057,0.3855924967768577,76,71,0.5956166108421207,0.06024049685717037,96,18,0.4075142742783431,0.3710575295773104,45,0,0.05707213360705343,0.055442246152231034,0,17,0,1446,12,0,12,12,9,11,5,4,9,13,10,4,3,2,13,12,0.7134838782612906
user_776,4,171,120,1467,86,41,0.96262446023701,0.4543712497901877,3,31,0.764322877143172,0.11921256810551106,7,13,0.591646196724495,0.32370189130644134,69,70,0.771409011843181,0.14140324357889977,75,78,0.5717421521924967,0.15400470548211243,78,48,0.4204600808345885,0.32270187073893575,68,3,0.3886477231581985,0.2594347259452876,55,54,0.30835074014015473,0.6984889254688219,5,10,15,1647,3,4,8,12,19,7,10,4,8,1,19,2,17,2,8,7,0.15615474919750627
user_777,47,397,277,1341,14,20,0.5567282152155576,0.8408483295891853,74,34,0.34587748652818795,0.8521500836121598,83,11,0.27998806442131174,0.1772546773772935,23,71,0.11174718376248716,0.18935700526085486,83,51,0.07441452653594016,0.7431636720944795,96,23,0.5854887595838042,0.9978094555829484,91,75,0.2610863186663144,0.8984266539890527,25,70,0.29549534463832217,0.8553217819519134,6,22,19,1523,3,10,0,9,1,9,3,4,1,1,17,13,13,2,17,5,0.9415597345039968
user_778,33,222,234,1105,57,51,0.9913818871728132,0.9327752076503695,52,57,0.06180197718822167,0.6175266130221466,25,18,0.1388214736356992,0.19134469818913502,33,43,0.2966786573346978,0.31365140864452046,71,15,0.6197578007244221,0.657031765505942,76,25,0.8912286136110094,0.8012766725549804,76,26,0.21501297133450004,0.571767338021047,2,65,0.5118106368805367,0.17282385349695817,1,1,13,1715,7,6,6,12,14,13,4,7,17,4,8,9,16,10,2,0,0.8447953083813705
user_779,7,394,225,926,27,33,0.29246239285637576,0.49478122666589264,60,36,0.3397818564453181,0.8042728854710338,88,1,0.38830614107943817,0.9838729845448108,24,75,0.5777863032306767,0.9895683115440449,35,27,0.739769631642193,0.03209114457948592,41,57,0.188075512585967,0.9533881320023518,59,10,0.011799896441264557,0.26851299513845694,79,49,0.8662935529197348,0.7467351197413881,3,31,5,840,3,6,10,9,2,5,6,11,6,12,18,5,15,1,9,12,0.14774080805415646
user_780,2,413,239,2487,66,1,0.8554983281082207,0.6197113400129075,23,49,0.37370473719986874,0.1501567297831331,49,57,0.27388117354971686,0.19831415889368975,3,57,0.13066903242483585,0.6108540130819524,98,56,0.7029362268790446,0.5323539761386061,64,11,0.8376679566326077,0.23071196964975793,55,15,0.9030749003587134,0.6267895408465955,53,50,0.24566977572778104,0.9239583782387957,2,8,4,1293,6,11,17,10,8,10,17,1,19,12,14,7,4,4,6,11,0.8111228343073851
user_781,40,259,295,2226,53,0,0.7059262666932357,0.895381622034731,49,52,0.10889350822672728,0.36867138350132156,43,60,0.7948835047855191,0.024833237285976528,75,79,0.24721063613300487,0.9641317329054393,9,58,0.06060421539896543,0.7071839273124577,41,77,0.8432990575912659,0.9621816932316141,44,52,0.733146467924249,0.5190644174311944,57,36,0.8769474219396665,0.09835450569014548,8,39,22,2230,5,5,16,11,6,4,15,6,5,7,2,7,6,0,18,9,0.04044118661190821
user_782,24,315,294,2461,63,20,0.728891678129727,0.5980963404767533,11,78,0.059748605323525994,0.5346077874911287,22,14,0.5059728886850094,0.4880655760578936,94,60,0.37497383614876256,0.43113367825065585,12,36,0.08354578721620465,0.505048020011237,58,68,0.27448517400452577,0.09789963734932405,48,57,0.12433097537842841,0.9662705595916176,57,6,0.31048047380976407,0.8003866965598392,4,3,4,2391,19,11,7,12,3,3,10,14,13,1,19,0,0,10,19,13,0.48910258175466725
user_783,4,300,73,997,67,3,0.8420677649875095,0.3775686851477522,89,46,0.4678116995252769,0.6940112794160505,85,32,0.8181754166205494,0.5814356294645544,84,26,0.33227513312735946,0.9798020259135864,98,31,0.9134447462019205,0.33600063400338853,14,25,0.14722050571811962,0.15649311409894007,1,75,0.23982331857503414,0.04933208652834764,68,54,0.05598954861458327,0.7174378866956652,5,44,19,2318,3,3,6,5,17,4,6,11,10,7,11,9,14,7,10,4,0.5683016965422695
user_784,7,229,226,819,11,66,0.5125073100860356,0.6571769358449668,53,79,0.2745570793168277,0.2386350841181717,13,51,0.6603356509573663,0.1027073006796394,58,33,0.2130159833981281,0.7094060408405558,97,30,0.7524763922123318,0.7621872353994483,73,2,0.7639697967667248,0.30675736912338936,70,21,0.44008955571382924,0.29278981477791133,39,12,0.877851210726084,0.3877583101496924,2,20,25,1693,12,12,6,14,5,3,19,10,18,1,16,14,19,1,11,2,0.26517836728919064
user_785,45,92,99,980,30,21,0.8590740160898969,0.15266269443522518,30,31,0.2138286110290406,0.0024886392349403597,66,50,0.6351967684341048,0.24354760685789512,26,47,0.8352997548496929,0.7728995829388813,50,68,0.388746992392922,0.8290218916654192,49,60,0.5709491019426274,0.665526965436341,23,29,0.5216926301902575,0.4996355868228777,56,61,0.750205300708323,0.42720852718080005,4,30,11,829,16,9,11,5,19,11,19,11,12,4,16,3,9,2,4,9,0.8478417974531032
user_786,29,272,20,815,95,26,0.40814581171746767,0.8060918571559321,44,2,0.825412505952615,0.2547035823500513,6,58,0.20232436144183652,0.5453041723980072,2,20,0.556475857770807,0.1355334240282725,10,24,0.9733541127929896,0.1995913427246343,28,61,0.04424221026811681,0.11890266041882103,34,12,0.9493656497813646,0.11194294017259987,54,64,0.9457918497239617,0.15072390603564423,6,22,2,2270,15,12,5,1,12,7,1,11,3,8,19,6,4,9,5,0,0.7298489027491885
user_787,5,405,106,2094,97,46,0.1546132440198339,0.1638583172687197,68,51,0.33346853978480784,0.9102473752449693,23,60,0.5824657306508773,0.48508980496859955,64,52,0.29857274670803435,0.8744797064560551,91,66,0.0014224847421286935,0.3268717651063079,46,17,0.19782068926211327,0.810533143214728,35,59,0.4570434530542099,0.10018540433247014,21,15,0.468518163405075,0.628698948325715,2,5,9,2365,4,4,18,2,12,11,14,7,10,14,0,3,12,6,6,5,0.14229759328933322
user_788,11,407,273,918,14,59,0.8673202746110552,0.635132988782038,23,44,0.9681579502116412,0.865219173522062,30,15,0.028894042356316985,0.31408495032402595,17,35,0.4142508558200996,0.6268921469014487,68,50,0.0187290490257912,0.4116095783853716,35,39,0.5048247249304841,0.8720618641813143,53,3,0.0125586798269115,0.2848985175544988,49,29,0.36208801803687496,0.6766556523211553,3,25,28,1019,10,11,11,7,18,9,6,6,17,2,11,13,19,1,8,9,0.6917635496838798
user_789,16,78,247,2010,53,12,0.6598171714565941,0.7754453962777647,79,66,0.9289775964869009,0.3032903073977873,23,50,0.642914982304013,0.5926018112555701,65,4,0.39940899974612243,0.29238682231425195,92,34,0.5797072390978936,0.37351149075462886,12,20,0.195863004825516,0.7678668026717566,18,27,0.34271817902689883,0.25215396210011265,10,48,0.463576627238672,0.5296669163295151,1,0,8,1461,18,7,8,6,3,5,15,5,17,1,10,4,16,4,2,2,0.19713272185805053
user_790,2,450,215,2014,29,37,0.20163142355436137,0.12745012098174724,37,66,0.46138950046910365,0.5318228256480294,47,11,0.17825305498856248,0.6999896712474093,1,74,0.8249016077271335,0.07599824401640931,5,61,0.19712875164470212,0.4891950662226294,9,23,0.6036245213506163,0.6382573001423469,93,5,0.8676524545079926,0.7765593101109458,2,23,0.3203992550174787,0.38027655404572025,1,43,20,2165,3,11,6,11,10,6,9,8,1,4,9,8,13,10,15,10,0.09653255551189388
user_791,22,168,13,1042,62,7,0.40502149582763025,0.6353496397359579,67,60,0.012451691447809998,0.4516929657289813,23,27,0.5662854691250143,0.09655083198107206,25,2,0.13652640041129704,0.5873893324394514,13,0,0.7041410963961697,0.7731507418889302,10,39,0.9614359759001141,0.19282381726334674,9,70,0.810617771677262,0.46652379670681565,55,64,0.4782730526480582,0.7211743918351341,5,24,9,884,0,8,4,5,1,13,2,13,2,14,17,6,7,8,1,12,0.46042448916229284
user_792,47,486,227,1316,0,21,0.7182874881619098,0.16906356820300017,78,49,0.8702334778779205,0.5395502185771247,21,43,0.27613688767412903,0.28338611529258173,23,76,0.5534012710705875,0.6083236208453996,17,78,0.06031038402439881,0.07524828299677855,48,66,0.17749387840959563,0.10426255953439545,25,25,0.7420463606006766,0.07301830439712942,3,50,0.6866573860341668,0.9629817776521609,9,41,3,1869,7,5,11,7,5,14,18,13,2,1,9,13,13,5,6,6,0.284153092857225
user_793,10,113,201,1262,29,55,0.06471810303376602,0.1877566689049771,20,77,0.631182855578336,0.782692549692538,38,77,0.5072827716587224,0.6246490590182572,91,46,0.23232006017671536,0.444020680256224,42,36,0.9151462573581014,0.015836011046124976,70,59,0.2344505077612904,0.32661268026179424,21,42,0.8856202642547454,0.6369778410723894,45,21,0.8637528500700845,0.6320457891475133,4,10,12,1053,2,12,17,7,8,8,1,11,7,1,0,7,2,12,16,6,0.4723053741600084
user_794,23,392,113,1326,55,16,0.8147845339645663,0.9135527115498034,37,7,0.6468315428371445,0.6359141105424049,20,33,0.47905615537115986,0.764416414690595,80,31,0.2615366419557754,0.11127189608580224,94,18,0.9934311455262963,0.6579601838833138,27,61,0.9585091285534838,0.07899135179591732,52,62,0.5645536816599477,0.6348492054058439,44,0,0.8144287347895308,0.517244215170084,6,33,1,1538,12,11,0,1,4,2,9,5,17,14,13,7,15,3,18,4,0.06455895015690571
user_795,0,275,255,1749,76,64,0.3928544248202388,0.2532327352180799,68,48,0.8352555942087403,0.509006651643742,89,63,0.5642103703009382,0.37317369183095583,48,39,0.6581561566243995,0.6338794681883207,6,61,0.14940644488669474,0.14568470138660672,0,65,0.18972378660312905,0.2622846761531149,76,9,0.08940588119920767,0.9981518880550014,92,64,0.5877671952278822,0.5043143720331725,9,28,11,1983,11,14,0,8,16,6,11,11,1,8,11,11,3,5,11,1,0.9544490866568287
user_796,32,497,55,1972,54,39,0.24146745389339164,0.39620897629914265,3,25,0.2104329968932267,0.4036251285111213,59,22,0.025731965203749763,0.989225212647984,95,50,0.6236453645051274,0.28354894516642437,29,16,0.6118525026364475,0.7704579495200881,85,68,0.5187031791226209,0.07572575426375605,57,21,0.6653812618209913,0.06877393283071265,99,56,0.2594883220680264,0.48291021835029635,0,3,20,2161,17,10,7,12,11,1,17,12,7,13,16,1,14,8,6,0,0.12416820567279263
user_797,15,267,35,815,22,71,0.024100747079896623,0.9391330670147382,72,63,0.7741417708638764,0.3842701468102673,66,9,0.02675890649272905,0.050156540715862175,10,50,0.7985791285126597,0.6707852815980837,99,2,0.5459721913850256,0.6446276799437853,26,79,0.10211352099024629,0.10205589123319236,6,12,0.43703999200525534,0.8930665635836152,43,69,0.9223805818388388,0.44003880552318586,7,43,21,2141,6,14,15,13,3,5,15,14,1,14,2,14,7,11,1,14,0.9961040885935457
user_798,31,318,245,2282,16,53,0.23267021035779556,0.0948396923501621,96,54,0.46660047771200774,0.5756368376241462,1,41,0.7760882474480342,0.9429421182236386,76,61,0.7791812869319703,0.41104959481786285,9,72,0.6184877692725709,0.557037560644139,68,43,0.04243509079570662,0.8021808294871632,36,38,0.47735171552449895,0.39558994087279953,69,7,0.04675018532118891,0.34368118860058017,3,13,3,1550,9,13,5,8,11,11,3,0,3,8,12,6,14,14,5,13,0.6457222146479729
user_799,3,256,188,1314,49,60,0.9899058136240086,0.14580301248328142,88,66,0.4530016810206092,0.6056102655730189,6,47,0.42536087134084966,0.9605184670334487,67,63,0.04102131664135977,0.1528992947167409,16,46,0.4489545513386609,0.8283489469601434,57,2,0.7672083134254705,0.13911286725390293,21,38,0.4184393380634289,0.2309018639733721,99,15,0.9478861630579851,0.9180817285119693,6,40,24,1211,12,4,3,6,2,3,14,8,13,6,17,8,4,4,19,7,0.6381044798020241
user_800,17,372,243,866,54,61,0.42158400579063615,0.7424468588177112,55,21,0.17305368778588348,0.8115700780746833,47,62,0.9837039778334504,0.5158124317052634,94,7,0.17559588062454212,0.7313744818595606,30,31,0.7528254699056728,0.274496443453197,28,17,0.6694457752292224,0.819496185591406,6,46,0.9337987579698493,0.4802463730654648,14,57,0.6580055798004539,0.5073911430023952,9,47,1,1904,0,3,10,0,1,0,5,10,3,7,10,4,9,4,2,12,0.5883131897393641
user_801,44,367,294,2033,2,37,0.5466683024985755,0.9187469347996249,88,55,0.1313425258350398,0.14869381066578546,42,74,0.49855965051738727,0.5807068700070416,53,78,0.045638722117941954,0.3434603769187963,62,0,0.3697879475213254,0.7989920885333458,78,32,0.23216921468660912,0.3455847928841226,25,60,0.04136380081930713,0.17386751605401607,28,62,0.17604747993581904,0.20372456014113338,2,20,12,1740,2,3,13,1,9,8,12,10,1,4,0,7,15,13,1,1,0.007043553518807477
user_802,6,280,139,2494,26,33,0.2515343723913782,0.7170131137711079,92,33,0.0596320581382096,0.3039630498099297,59,25,0.9817481621044354,0.2097677963077853,31,68,0.525744605118544,0.12961901984491264,22,64,0.9546302985644676,0.29475728755448427,62,69,0.3842596300680694,0.6298269642482485,78,35,0.2599392901342833,0.8587678513640101,31,20,0.7891896888706404,0.770919609317896,5,40,13,1626,10,9,9,6,4,6,3,10,5,1,2,1,17,6,12,12,0.8241630246668821
user_803,30,233,52,2308,67,41,0.17239344421365654,0.26528851535529363,74,65,0.47041855964278134,0.020008565170631654,80,50,0.11168864444588844,0.28223594223480974,15,74,0.3084917169851523,0.24698781593186703,93,7,0.0017719513209559778,0.6005775279913467,83,71,0.5765306518887834,0.976188040691924,80,72,0.8683941128707751,0.029663514179050332,87,20,0.954499539730733,0.6787176747901591,7,7,29,1745,7,11,13,14,2,12,13,10,3,0,8,13,9,1,9,6,0.29532535006785565
user_804,35,90,190,1616,36,9,0.7489908777485041,0.24566676005958266,11,54,0.31047795644618936,0.8665729773139923,33,64,0.4205337207282853,0.1830163156891621,44,16,0.9632574864004984,0.5113729118041909,62,22,0.9008417327848376,0.5961366776086844,41,70,0.7457837451961883,0.1853217105511784,87,54,0.34823693096602526,0.18754229000500444,82,55,0.1739672687888122,0.8082443270814872,7,0,1,1660,9,9,9,8,17,14,1,7,4,4,10,5,7,7,9,10,0.901120078358541
user_805,45,74,98,1312,86,66,0.7695515715938976,0.9816156322500822,75,61,0.5392674652219791,0.23588170234380645,34,10,0.2876447341539825,0.2637608456588828,55,6,0.23845411626544954,0.12943257118739782,71,52,0.17533542748427444,0.42815375424538693,0,23,0.6299754625157743,0.9889060331995939,68,61,0.1920079704100882,0.8588084545127331,34,47,0.2888073550643778,0.32744123345149845,2,4,9,2494,4,7,5,6,15,11,16,7,3,4,16,2,17,11,1,12,0.10114226754522493
user_806,30,279,2,1344,93,25,0.23826265006625258,0.9163730591951573,34,24,0.14024567816221023,0.04656030611520201,72,7,0.2969835684549734,0.6866488480670339,7,54,0.8235756913129509,0.34082202218634516,8,13,0.36884861972274774,0.1736114959407108,3,23,0.4075019812330175,0.4331352119962656,87,30,0.6990756348896979,0.1254152522718297,90,16,0.2195596419137943,0.43536987187376297,2,26,16,1578,5,4,9,1,14,10,13,13,2,11,15,13,9,5,7,11,0.3994792771003256
user_807,25,332,235,2146,31,22,0.8791976352397189,0.5939011536611077,61,76,0.49526907800662257,0.7429933869522204,17,9,0.06127603983344476,0.6466857273622018,70,47,0.9073072828603244,0.7459165947554102,7,36,0.117060623744776,0.6386241421385146,87,44,0.10600373213329872,0.5656073074293569,30,26,0.6118181227776478,0.21454382525533988,57,48,0.5455749821648274,0.8621951380326188,3,35,20,1391,14,7,19,7,10,4,16,2,6,11,0,10,4,5,13,11,0.34999553316431853
user_808,22,24,88,2466,67,62,0.6323736361604201,0.31033881448621226,77,70,0.041010773450980476,0.9286556447333203,59,33,0.9130698625057938,0.10713148206753953,75,77,0.5793582314323266,0.358191215252584,23,23,0.6047365098467405,0.026439883073913095,23,65,0.2811401764491479,0.06697737419109517,8,59,0.35507367060441775,0.36647496917532907,84,60,0.09195812772455625,0.005277782274867304,9,46,15,1142,12,4,7,8,0,9,3,14,17,13,0,2,9,7,1,1,0.8218413938586945
user_809,40,278,188,1342,65,1,0.5394931913618732,0.7648139183852454,56,34,0.9947633701180427,0.5999588030552332,48,39,0.255028202084723,0.39841166181514964,7,6,0.32290198978667073,0.9768671029643301,41,52,0.7513047012097939,0.46744249908265123,9,57,0.06088077742744391,0.6413114591032819,98,3,0.5120969574551338,0.09815475670836182,87,24,0.218567011871741,0.0944373347923062,8,32,18,1053,16,4,14,3,11,3,14,2,13,3,18,5,16,1,7,2,0.3723420006191631
user_810,16,94,128,810,15,8,0.202046124795901,0.23467702401188406,73,39,0.04561196412363622,0.4997709716929386,22,43,0.02446366111907261,0.6309848652074653,22,8,0.375916295733441,0.3023460883150978,81,33,0.6897223856466589,0.8378336819208785,82,33,0.5958102847300942,0.5154554491969107,94,42,0.28810320977117276,0.7092206304912825,86,15,0.0005223843364001723,0.020319048855225397,1,16,0,1661,9,3,9,11,2,0,18,0,18,3,12,10,13,13,2,2,0.9778688847941674
user_811,10,264,5,1369,99,28,0.36275320231678376,0.7138101973440073,10,22,0.8521775914616385,0.9415514356898057,46,40,0.38211283099159055,0.23267653567934266,4,49,0.8692811183651747,0.18680887069961416,79,56,0.04416438862397665,0.040075996842827255,13,62,0.8354239726798686,0.9164464363862438,51,64,0.3416687815704901,0.7618692758619521,95,7,0.47043741468213085,0.7003338744589355,8,28,24,2213,0,6,8,0,13,14,10,7,11,5,16,10,9,10,7,11,0.4991773888797323
user_812,20,84,12,2393,2,4,0.27200943561364865,0.5937526401801626,39,4,0.9455286589798267,0.3148734031244239,76,74,0.896776454763943,0.14269297543905402,3,52,0.27366543638643936,0.8440810609720583,57,58,0.3028221511745133,0.17186115659853185,77,74,0.41861214128955004,0.9631302124667881,56,36,0.5636413510583691,0.8584129884358134,38,41,0.9330799035904191,0.23489440612818935,5,19,25,927,5,11,13,1,18,9,9,6,9,13,4,8,10,12,6,3,0.7461892924643136
user_813,30,426,211,1048,34,70,0.3640704708649324,0.49623817921693947,93,29,0.7276582273722945,0.42452626456950415,73,13,0.6751996698379338,0.6369223940564291,33,25,0.9866587230207241,0.35710945369962066,14,18,0.14546498130951924,0.3005683913916942,76,60,0.555945156523649,0.15565201085764058,51,17,0.6023791836451775,0.41840047901226285,31,3,0.445699791095572,0.301941636937454,2,25,11,2177,18,7,6,10,18,7,12,8,1,1,14,6,10,7,14,4,0.6899428076298173
user_814,18,204,191,2159,1,56,0.3016926445082033,0.07853855535019139,21,43,0.3555087074308265,0.6394168767635788,36,57,0.3060669695350502,0.10469248272804921,49,79,0.40265421133949,0.6898813464770168,26,68,0.5643431117117426,0.07045705482587716,79,17,0.6860403655129582,0.6400719244871548,51,23,0.7634051093582446,0.349896491708092,93,23,0.09435354729180245,0.11244598340084311,5,1,6,1859,5,1,18,14,2,3,16,12,19,7,13,3,6,9,14,9,0.18287043523463486
user_815,33,188,143,1153,92,17,0.022198129030532754,0.18527376032751341,53,17,0.2662755399264667,0.7984282656340606,14,63,0.4231727292215899,0.49042253977481187,99,38,0.5164738681007048,0.22494754068976142,49,67,0.20871949712626325,0.9881915595037108,20,44,0.2607681578812826,0.7649656918637233,94,15,0.8214396316273861,0.03873648868866253,70,23,0.9617345646927112,0.267485949235037,2,0,1,2426,4,1,5,5,15,13,2,10,2,9,3,5,2,8,8,14,0.7771602046078752
user_816,23,409,104,2190,91,72,0.46238631844268563,0.8474578182240797,66,40,0.20917541723282085,0.8817065410018549,70,70,0.22698830360879807,0.35125033037648623,7,67,0.5601806961668484,0.954604702780331,95,68,0.8721204049887294,0.2829134897492488,66,28,0.4983751980993507,0.07120450525649369,64,64,0.35567596810974367,0.16010155570177353,5,29,0.3858896437093833,0.9819201795136825,3,33,0,1231,7,5,3,1,12,4,19,14,12,4,15,11,5,12,12,10,0.12657953991262327
user_817,3,194,113,2038,79,12,0.20881489765928807,0.13049838327285712,78,4,0.648215797878694,0.34757640127545664,10,23,0.9950320846408792,0.7706491027768476,10,56,0.7608416625168781,0.25766095800544453,71,48,0.9541461976365645,0.8782922892223848,68,28,0.886408693147978,0.9276943997518351,94,13,0.6092244999235018,0.7338306378346071,65,3,0.409828515254387,0.8340917963063003,5,0,12,1745,2,3,4,12,9,9,2,10,0,10,14,7,3,14,6,14,0.10866539257879437
user_818,2,22,13,1189,32,8,0.24914780570994155,0.1687775180718626,94,50,0.6686959294747237,0.5898270687249965,12,12,0.11032287602447155,0.3520611695653535,42,27,0.8826872509824364,0.12147830034890317,81,18,0.4777499611537285,0.9452999044485374,19,28,0.6582179935580489,0.5886712559890762,64,37,0.2481669013941633,0.930152772643822,27,32,0.6950098897551132,0.9646944826003044,5,12,7,2283,8,0,13,6,3,12,6,0,16,0,1,9,17,8,4,0,0.48670347592626373
